,X,y,w,ids
5551,[H]C([H])=C1C([H])=C([H])C([H])([H])C1([H])C([H])([H])[H],-1787.48,1.0,[H]C([H])=C1C([H])=C([H])C([H])([H])C1([H])C([H])([H])[H]
5552,[H]C([H])=C1C([H])=C(C([H])([H])[H])C([H])([H])C1([H])[H],-1791.48,1.0,[H]C([H])=C1C([H])=C(C([H])([H])[H])C([H])([H])C1([H])[H]
5553,[H]C([H])=C1C([H])=C([H])C([H])(C([H])([H])[H])C1([H])[H],-1787.31,1.0,[H]C([H])=C1C([H])=C([H])C([H])(C([H])([H])[H])C1([H])[H]
5554,[H]C1=C([H])C([H])([H])C([H])([H])C1=C([H])C([H])([H])[H],-1787.94,1.0,[H]C1=C([H])C([H])([H])C([H])([H])C1=C([H])C([H])([H])[H]
5555,[H]C([H])=C1C([H])=C([H])C([H])([H])C1([H])N([H])[H],-1657.91,1.0,[H]C([H])=C1C([H])=C([H])C([H])([H])C1([H])N([H])[H]
5556,[H]C([H])=C1C([H])=C([H])C([H])(N([H])[H])C1([H])[H],-1657.66,1.0,[H]C([H])=C1C([H])=C([H])C([H])(N([H])[H])C1([H])[H]
5557,[H]OC1([H])C(=C([H])[H])C([H])=C([H])C1([H])[H],-1588.63,1.0,[H]OC1([H])C(=C([H])[H])C([H])=C([H])C1([H])[H]
5558,[H]OC1([H])C([H])=C([H])C(=C([H])[H])C1([H])[H],-1587.87,1.0,[H]OC1([H])C([H])=C([H])C(=C([H])[H])C1([H])[H]
5559,[H]C([H])=C1C(=C([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1362.76,1.0,[H]C([H])=C1C(=C([H])C([H])([H])C1([H])[H])C([H])([H])[H]
5560,[H]C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1615.66,1.0,[H]C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5561,[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],-1914.48,1.0,[H]C([H])([H])C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H]
5562,[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1911.76,1.0,[H]C([H])([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
5563,[H]N([H])C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],-1781.04,1.0,[H]N([H])C12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H]
5564,[H]N([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1785.36,1.0,[H]N([H])C1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
5565,[H]N([H])C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1783.86,1.0,[H]N([H])C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5566,[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1911.41,1.0,[H]C([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5567,[H]OC12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H],-1717.38,1.0,[H]OC12C([H])([H])C([H])([H])C([H])(C1([H])[H])C2([H])[H]
5568,[H]OC1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1712.62,1.0,[H]OC1([H])C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
5569,[H]OC1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1713.9,1.0,[H]OC1([H])C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5570,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1481.17,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5571,[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H],-1771.05,1.0,[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])[H]
5572,[H]N1C([H])([H])C2(N([H])[H])C([H])([H])C1([H])C2([H])[H],-1646.06,1.0,[H]N1C([H])([H])C2(N([H])[H])C([H])([H])C1([H])C2([H])[H]
5573,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])N([H])[H],-1649.46,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])N([H])[H]
5574,[H]N1C([H])([H])C2([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H],-1781.7,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H]
5575,[H]N1C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])C2([H])[H],-1780.35,1.0,[H]N1C([H])([H])C2(C([H])([H])[H])C([H])([H])C1([H])C2([H])[H]
5576,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],-1776.84,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C1([H])C2([H])C([H])([H])[H]
5577,[H]OC12C([H])([H])N([H])C([H])(C1([H])[H])C2([H])[H],-1446.35,1.0,[H]OC12C([H])([H])N([H])C([H])(C1([H])[H])C2([H])[H]
5578,[H]OC1([H])C2([H])N([H])C([H])([H])C1([H])C2([H])[H],-1579.98,1.0,[H]OC1([H])C2([H])N([H])C([H])([H])C1([H])C2([H])[H]
5579,[H]N1C2([H])C([H])([H])C([H])(C2([H])[H])C1([H])C([H])([H])[H],-1762.81,1.0,[H]N1C2([H])C([H])([H])C([H])(C2([H])[H])C1([H])C([H])([H])[H]
5580,[H]C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H],-1484.87,1.0,[H]C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H]
5581,[H]N([H])C1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H],-1651.96,1.0,[H]N([H])C1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H]
5582,[H]N([H])C1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H],-1652.58,1.0,[H]N([H])C1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H]
5583,[H]C([H])([H])C12N(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],-1784.42,1.0,[H]C([H])([H])C12N(C([H])([H])C([H])([H])C1([H])[H])C2([H])[H]
5584,[H]C([H])([H])C1([H])N2C([H])([H])C([H])([H])C([H])([H])C21[H],-1780.81,1.0,[H]C([H])([H])C1([H])N2C([H])([H])C([H])([H])C([H])([H])C21[H]
5585,[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H],-1781.28,1.0,[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H]
5586,[H]C([H])([H])C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H],-1723.31,1.0,[H]C([H])([H])C1([H])N2C([H])([H])C2([H])C([H])([H])C1([H])[H]
5587,[H]OC1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H],-1331.18,1.0,[H]OC1([H])C([H])([H])N2C([H])([H])C2([H])C1([H])[H]
5588,[H]OC1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H],-1319.61,1.0,[H]OC1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H]
5589,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H],-1139.22,1.0,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])N2C([H])([H])C21[H]
5590,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],-1468.0,1.0,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H]
5591,[H]C([H])([H])N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],-1759.37,1.0,[H]C([H])([H])N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H]
5592,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])N([H])[H],-1637.29,1.0,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])N([H])[H]
5593,[H]N1C([H])([H])C1([H])C1(N([H])[H])C([H])([H])C1([H])[H],-1637.48,1.0,[H]N1C([H])([H])C1([H])C1(N([H])[H])C([H])([H])C1([H])[H]
5594,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])C([H])([H])[H],-1765.27,1.0,[H]N1C([H])([H])C1([H])C1([H])C([H])([H])C1([H])C([H])([H])[H]
5595,[H]N1C([H])([H])C1([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H],-1765.47,1.0,[H]N1C([H])([H])C1([H])C1(C([H])([H])[H])C([H])([H])C1([H])[H]
5596,[H]OC1([H])C([H])([H])C1([H])C1([H])N([H])C1([H])[H],-1453.21,1.0,[H]OC1([H])C([H])([H])C1([H])C1([H])N([H])C1([H])[H]
5597,[H]OC1(C([H])([H])C1([H])[H])C1([H])N([H])C1([H])[H],-1558.91,1.0,[H]OC1(C([H])([H])C1([H])[H])C1([H])N([H])C1([H])[H]
5598,[H]N1C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],-1779.34,1.0,[H]N1C([H])([H])C1(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
5599,[H]N1C([H])(C([H])([H])[H])C1([H])C1([H])C([H])([H])C1([H])[H],-1922.25,1.0,[H]N1C([H])(C([H])([H])[H])C1([H])C1([H])C([H])([H])C1([H])[H]
5600,[H]C1=C([H])C([H])([H])C(=O)N1[H],-1193.68,1.0,[H]C1=C([H])C([H])([H])C(=O)N1[H]
5601,[H]C1=C(N([H])C(=O)C1([H])[H])C([H])([H])[H],-1495.37,1.0,[H]C1=C(N([H])C(=O)C1([H])[H])C([H])([H])[H]
5602,[H]C1=C([H])C([H])(C(=O)N1[H])C([H])([H])[H],-1490.51,1.0,[H]C1=C([H])C([H])(C(=O)N1[H])C([H])([H])[H]
5603,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)N1[H],-1492.43,1.0,[H]C1=C(C([H])([H])[H])C([H])([H])C(=O)N1[H]
5604,[H]C1=C([H])C([H])([H])C(=O)N1C([H])([H])[H],-1486.36,1.0,[H]C1=C([H])C([H])([H])C(=O)N1C([H])([H])[H]
5605,[H]C1=C([H])C([H])(C(=O)N1[H])N([H])[H],-1359.04,1.0,[H]C1=C([H])C([H])(C(=O)N1[H])N([H])[H]
5606,[H]C1=C([H])C([H])([H])C(=O)N1N([H])[H],-1486.15,1.0,[H]C1=C([H])C([H])([H])C(=O)N1N([H])[H]
5607,[H]OC1([H])C(=O)N([H])C([H])=C1[H],-1362.56,1.0,[H]OC1([H])C(=O)N([H])C([H])=C1[H]
5608,[H]ON1C(=O)C([H])([H])C([H])=C1[H],-1400.63,1.0,[H]ON1C(=O)C([H])([H])C([H])=C1[H]
5609,[H]C1=NOC([H])([H])C([H])([H])C1([H])[H],-1273.48,1.0,[H]C1=NOC([H])([H])C([H])([H])C1([H])[H]
5610,[H]C1=NOC([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-1571.34,1.0,[H]C1=NOC([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
5611,[H]C1=NOC([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1569.8,1.0,[H]C1=NOC([H])([H])C([H])([H])C1([H])C([H])([H])[H]
5612,[H]C1=NOC([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1568.72,1.0,[H]C1=NOC([H])([H])C([H])(C([H])([H])[H])C1([H])[H]
5613,[H]C([H])([H])C1=NOC([H])([H])C([H])([H])C1([H])[H],-1574.11,1.0,[H]C([H])([H])C1=NOC([H])([H])C([H])([H])C1([H])[H]
5614,[H]C1=NOC([H])([H])C([H])([H])C1([H])N([H])[H],-1439.94,1.0,[H]C1=NOC([H])([H])C([H])([H])C1([H])N([H])[H]
5615,[H]C1=NOC([H])([H])C([H])(N([H])[H])C1([H])[H],-1441.72,1.0,[H]C1=NOC([H])([H])C([H])(N([H])[H])C1([H])[H]
5616,[H]OC1([H])C([H])=NOC([H])([H])C1([H])[H],-1437.87,1.0,[H]OC1([H])C([H])=NOC([H])([H])C1([H])[H]
5617,[H]OC1([H])C([H])([H])ON=C([H])C1([H])[H],-1360.8,1.0,[H]OC1([H])C([H])([H])ON=C([H])C1([H])[H]
5618,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])[H],-1427.98,1.0,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])[H]
5619,[H]C([H])=C1OC([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-1727.44,1.0,[H]C([H])=C1OC([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
5620,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1725.09,1.0,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])C([H])([H])[H]
5621,[H]C([H])=C1OC([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1724.94,1.0,[H]C([H])=C1OC([H])([H])C([H])(C([H])([H])[H])C1([H])[H]
5622,[H]C(=C1OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1724.38,1.0,[H]C(=C1OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])[H]
5623,[H]OC1([H])C(OC([H])([H])C1([H])[H])=C([H])[H],-1524.77,1.0,[H]OC1([H])C(OC([H])([H])C1([H])[H])=C([H])[H]
5624,[H]OC1([H])C([H])([H])OC(=C([H])[H])C1([H])[H],-1524.73,1.0,[H]OC1([H])C([H])([H])OC(=C([H])[H])C1([H])[H]
5625,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])N([H])[H],-1594.39,1.0,[H]C([H])=C1OC([H])([H])C([H])([H])C1([H])N([H])[H]
5626,[H]C([H])=C1OC([H])([H])C([H])(N([H])[H])C1([H])[H],-1595.56,1.0,[H]C([H])=C1OC([H])([H])C([H])(N([H])[H])C1([H])[H]
5627,[H]C1([H])OC2([H])C([H])([H])C1([H])C2([H])[H],-1404.56,1.0,[H]C1([H])OC2([H])C([H])([H])C1([H])C2([H])[H]
5628,[H]C([H])([H])C12OC([H])([H])C([H])(C1([H])[H])C2([H])[H],-1705.85,1.0,[H]C([H])([H])C12OC([H])([H])C([H])(C1([H])[H])C2([H])[H]
5629,[H]C([H])([H])C12C([H])([H])OC([H])(C1([H])[H])C2([H])[H],-1703.44,1.0,[H]C([H])([H])C12C([H])([H])OC([H])(C1([H])[H])C2([H])[H]
5630,[H]C([H])([H])C1([H])C2([H])OC([H])([H])C1([H])C2([H])[H],-1700.64,1.0,[H]C([H])([H])C1([H])C2([H])OC([H])([H])C1([H])C2([H])[H]
5631,[H]C([H])([H])C1([H])OC2([H])C([H])([H])C1([H])C2([H])[H],-1702.71,1.0,[H]C([H])([H])C1([H])OC2([H])C([H])([H])C1([H])C2([H])[H]
5632,[H]OC12C([H])([H])OC([H])(C1([H])[H])C2([H])[H],-1504.8,1.0,[H]OC12C([H])([H])OC([H])(C1([H])[H])C2([H])[H]
5633,[H]OC1([H])C2([H])OC([H])([H])C1([H])C2([H])[H],-1500.15,1.0,[H]OC1([H])C2([H])OC([H])([H])C1([H])C2([H])[H]
5634,[H]N([H])C12C([H])([H])OC([H])(C1([H])[H])C2([H])[H],-1567.55,1.0,[H]N([H])C12C([H])([H])OC([H])(C1([H])[H])C2([H])[H]
5635,[H]N([H])C1([H])C2([H])OC([H])([H])C1([H])C2([H])[H],-1574.53,1.0,[H]N([H])C1([H])C2([H])OC([H])([H])C1([H])C2([H])[H]
5636,[H]C1([H])OC1([H])C1([H])C([H])([H])C1([H])[H],-1396.44,1.0,[H]C1([H])OC1([H])C1([H])C([H])([H])C1([H])[H]
5637,[H]C([H])([H])C1([H])C([H])([H])C1([H])C1([H])OC1([H])[H],-1693.77,1.0,[H]C([H])([H])C1([H])C([H])([H])C1([H])C1([H])OC1([H])[H]
5638,[H]C([H])([H])C1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H],-1693.59,1.0,[H]C([H])([H])C1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H]
5639,[H]C([H])([H])C1(OC1([H])[H])C1([H])C([H])([H])C1([H])[H],-1696.12,1.0,[H]C([H])([H])C1(OC1([H])[H])C1([H])C([H])([H])C1([H])[H]
5640,[H]C([H])([H])C1([H])OC1([H])C1([H])C([H])([H])C1([H])[H],-1696.59,1.0,[H]C([H])([H])C1([H])OC1([H])C1([H])C([H])([H])C1([H])[H]
5641,[H]OC1([H])C([H])([H])C1([H])C1([H])OC1([H])[H],-1492.77,1.0,[H]OC1([H])C([H])([H])C1([H])C1([H])OC1([H])[H]
5642,[H]OC1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H],-1496.38,1.0,[H]OC1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H]
5643,[H]N([H])C1([H])C([H])([H])C1([H])C1([H])OC1([H])[H],-1565.74,1.0,[H]N([H])C1([H])C([H])([H])C1([H])C1([H])OC1([H])[H]
5644,[H]N([H])C1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H],-1565.16,1.0,[H]N([H])C1(C([H])([H])C1([H])[H])C1([H])OC1([H])[H]
5645,[H]N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],-1484.5,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H]
5646,[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],-1774.35,1.0,[H]C([H])([H])N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H]
5647,[H]N1C([H])([H])C2([H])C([H])([H])C2(N([H])[H])C1([H])[H],-1657.13,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C2(N([H])[H])C1([H])[H]
5648,[H]N1C([H])([H])C2([H])C([H])(N([H])[H])C2([H])C1([H])[H],-1651.81,1.0,[H]N1C([H])([H])C2([H])C([H])(N([H])[H])C2([H])C1([H])[H]
5649,[H]N1C([H])([H])C2([H])C([H])([H])C2(C([H])([H])[H])C1([H])[H],-1784.66,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C2(C([H])([H])[H])C1([H])[H]
5650,[H]N1C([H])([H])C2([H])C([H])(C([H])([H])[H])C2([H])C1([H])[H],-1779.89,1.0,[H]N1C([H])([H])C2([H])C([H])(C([H])([H])[H])C2([H])C1([H])[H]
5651,[H]OC12C([H])([H])N([H])C([H])([H])C1([H])C2([H])[H],-1582.09,1.0,[H]OC12C([H])([H])N([H])C([H])([H])C1([H])C2([H])[H]
5652,[H]OC1([H])C2([H])C([H])([H])N([H])C([H])([H])C12[H],-2190.06,1.0,[H]OC1([H])C2([H])C([H])([H])N([H])C([H])([H])C12[H]
5653,[H]N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])C([H])([H])[H],-1793.64,1.0,[H]N1C([H])([H])C2([H])C([H])([H])C2([H])C1([H])C([H])([H])[H]
5654,[H]C1([H])N2C([H])([H])C([H])(C2([H])[H])C1([H])[H],-1472.0,1.0,[H]C1([H])N2C([H])([H])C([H])(C2([H])[H])C1([H])[H]
5655,[H]N([H])C12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H],-1638.39,1.0,[H]N([H])C12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H]
5656,[H]N([H])C1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],-1640.39,1.0,[H]N([H])C1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H]
5657,[H]C([H])([H])C12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H],-1771.04,1.0,[H]C([H])([H])C12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H]
5658,[H]C([H])([H])C1([H])N2C([H])([H])C([H])([H])C1([H])C2([H])[H],-1770.01,1.0,[H]C([H])([H])C1([H])N2C([H])([H])C([H])([H])C1([H])C2([H])[H]
5659,[H]C([H])([H])C1([H])N2C([H])([H])C([H])(C2([H])[H])C1([H])[H],-1769.35,1.0,[H]C([H])([H])C1([H])N2C([H])([H])C([H])(C2([H])[H])C1([H])[H]
5660,[H]OC12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H],-1582.13,1.0,[H]OC12C([H])([H])N(C([H])([H])C1([H])[H])C2([H])[H]
5661,[H]OC1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],-1284.36,1.0,[H]OC1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H]
5662,[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H],-1609.81,1.0,[H]C([H])([H])C1([H])C([H])([H])N2C([H])([H])C1([H])C2([H])[H]
5663,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1639.58,1.0,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5664,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],-1928.73,1.0,[H]C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H]
5665,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C1([H])[H],-1805.58,1.0,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C1([H])[H]
5666,[H]N1C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C1([H])[H],-1807.38,1.0,[H]N1C([H])([H])C([H])([H])C([H])(N([H])[H])C([H])([H])C1([H])[H]
5667,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-1455.16,1.0,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H]
5668,[H]OC1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H],-1685.56,1.0,[H]OC1([H])C([H])([H])N([H])C([H])([H])C([H])([H])C1([H])[H]
5669,[H]OC1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],-1610.75,1.0,[H]OC1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H]
5670,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],-1153.3,1.0,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H]
5671,[H]N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],-1368.25,1.0,[H]N1C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
5672,[H]C1=C([H])C([H])([H])C([H])([H])N([H])C1([H])[H],-1496.52,1.0,[H]C1=C([H])C([H])([H])C([H])([H])N([H])C1([H])[H]
5673,[H]C1=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],-1786.09,1.0,[H]C1=C([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C1([H])[H]
5674,[H]C1=C([H])C([H])(N([H])[H])C([H])([H])N([H])C1([H])[H],-1663.65,1.0,[H]C1=C([H])C([H])(N([H])[H])C([H])([H])N([H])C1([H])[H]
5675,[H]C1=C([H])C([H])([H])C([H])(N([H])C1([H])[H])C([H])([H])[H],-1298.68,1.0,[H]C1=C([H])C([H])([H])C([H])(N([H])C1([H])[H])C([H])([H])[H]
5676,[H]OC1([H])C([H])=C([H])C([H])([H])N([H])C1([H])[H],-1495.68,1.0,[H]OC1([H])C([H])=C([H])C([H])([H])N([H])C1([H])[H]
5677,[H]C1=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C1([H])[H],-1464.53,1.0,[H]C1=C(C([H])([H])[H])C([H])([H])N([H])C([H])([H])C1([H])[H]
5678,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C1([H])[H],-1289.5,1.0,[H]C1=C(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C1([H])[H]
5679,[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])N([H])C1([H])[H],-1786.07,1.0,[H]C1=C([H])C([H])(C([H])([H])[H])C([H])([H])N([H])C1([H])[H]
5680,[H]C1=C([H])C([H])(N([H])C([H])([H])C1([H])[H])C([H])([H])[H],-1545.88,1.0,[H]C1=C([H])C([H])(N([H])C([H])([H])C1([H])[H])C([H])([H])[H]
5681,[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],-1488.47,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H]
5682,[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H],-1774.48,1.0,[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12[H]
5683,[H]N([H])C1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H],-1656.49,1.0,[H]N([H])C1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H]
5684,[H]N([H])C1([H])C([H])([H])C([H])([H])C2([H])N([H])C12[H],-1653.13,1.0,[H]N([H])C1([H])C([H])([H])C([H])([H])C2([H])N([H])C12[H]
5685,[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])[H],-1788.35,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C([H])([H])C12C([H])([H])[H]
5686,[H]N1C2([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C12[H],-1784.49,1.0,[H]N1C2([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C12[H]
5687,[H]N1C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C12[H],-1739.46,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C12[H]
5688,[H]OC1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H],-1465.33,1.0,[H]OC1([H])C([H])([H])C2([H])N([H])C2([H])C1([H])[H]
5689,[H]OC1([H])C([H])([H])C([H])([H])C2([H])N([H])C12[H],-1935.54,1.0,[H]OC1([H])C([H])([H])C([H])([H])C2([H])N([H])C12[H]
5690,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1482.8,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
5691,[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H],-1770.08,1.0,[H]C([H])([H])N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])[H]
5692,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])N([H])[H],-1648.21,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])N([H])[H]
5693,[H]N([H])C1([H])C([H])([H])C2([H])N([H])C1([H])C2([H])[H],-1641.44,1.0,[H]N([H])C1([H])C([H])([H])C2([H])N([H])C1([H])C2([H])[H]
5694,[H]N1C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H],-1776.26,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C1(C([H])([H])[H])C2([H])[H]
5695,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])[H],-1779.73,1.0,[H]N1C2([H])C([H])([H])C([H])([H])C1([H])C2([H])C([H])([H])[H]
5696,[H]N1C2([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C2([H])[H],-1772.93,1.0,[H]N1C2([H])C([H])([H])C1([H])C([H])(C([H])([H])[H])C2([H])[H]
5697,[H]OC1([H])C2([H])N([H])C1([H])C([H])([H])C2([H])[H],-1582.51,1.0,[H]OC1([H])C2([H])N([H])C1([H])C([H])([H])C2([H])[H]
5698,[H]OC1([H])C([H])([H])C2([H])N([H])C1([H])C2([H])[H],-1483.97,1.0,[H]OC1([H])C([H])([H])C2([H])N([H])C1([H])C2([H])[H]
