,X,y,w,ids
979,Triphenylene,-6.726,1.0,c1ccc2c(c1)c3ccccc3c4ccccc24
980,Vinclozolin,-4.925,1.0,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C
981,Bendroflumethiazide,-3.59,1.0,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F
982,uric acid,-3.93,1.0,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 
983,Benzo(b)fluorene,-8.04,1.0,C1c2ccccc2c3cc4ccccc4cc13
984,Rovral,-4.376,1.0,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2
985,Cyclohexyl-5-spirobarbituric acid,-3.06,1.0,O=C2NC(=O)C1(CCCCC1)C(=O)N2
986,Napthacene,-8.6,1.0,c1ccc2cc3cc4ccccc4cc3cc2c1
987,RTI 16,-4.634,1.0,CCN2c1ncccc1N(C)C(=S)c3cccnc23 
988,Succinimide,0.3,1.0,O=C1CCC(=O)N1
989,Carbazole,-5.27,1.0,c1ccc2c(c1)[nH]c3ccccc32
990,biquinoline,-5.4,1.0,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 
991,hematein,-2.7,1.0,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21
992,Benzo(j)fluoranthene,-8.0,1.0,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45
993,Khellin,-3.021,1.0,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 
994,Pencycuron,-5.915,1.0,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1
995,phenanthridine,-2.78,1.0,c1ccc2c(c1)cnc3ccccc23 
996,phthalamide,-2.932,1.0,c1cC2C(=O)NC(=O)C2cc1
997,Trimazosin,-3.638,1.0,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O 
998,borneol,-2.32,1.0,CC1(C)C2CCC1(C)C(O)C2
999,Apazone,-3.538,1.0,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C 
1000,alloxantin,-1.99,1.0,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O)
1001,Cyclopentene ,-2.1,1.0,C1CC=CC1
1002,Quinethazone,-3.29,1.0,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O
1003,Fenarimol,-4.38,1.0,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl
1004,allopurinol,-2.266,1.0,O=c1[nH]cnc2[nH]ncc12 
1005,Coronene,-9.332,1.0,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67
1006,Norea,-3.171,1.0,CN(C)C(=O)NC1CC2CC1C3CCCC23
1007,meconin,-1.899,1.0,c1c(OC)c(OC)C2C(=O)OCC2c1
1008,Benzo[ghi]perylene,-9.018,1.0,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56
1009,Procymidone,-4.8,1.0,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3
1010,Prasterone,-4.12,1.0,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O
1011,alloxan,-1.25,1.0,O=C1NC(=O)C(=O)C(=O)N1 
1012,fluconazole,-1.8,1.0,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F 
1013,Flurochloridone,-4.047,1.0,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O
1014,Clomazone,-2.338,1.0,CC1(C)CON(Cc2ccccc2Cl)C1=O
